ticker,1y Target Est,1y Target Est,1y Target Est,1y Target Est,1y Target Est,1y Target Est,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Volume,url,error
EIHAHOTELS.BO,435,290.00 - 690.00,0.00 x 0,"1,132",1,0.00 x 0,380.00 - 397.00,12.327,,25-07-18,4.50 (1.15%),12.096B,380.05,32.21,387.75,103,http://finance.yahoo.com/quote/EIHAHOTELS.BO?p=EIHAHOTELS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
MORGANITE.BO,400,"940.30 - 2,329.00",0.00 x 0,597,-0.34,0.00 x 0,"1,475.00 - 1,536.00",60.908,,20-11-18,20.00 (1.31%),4.253B,"1,502.00",24.94,"1,549.00",488,http://finance.yahoo.com/quote/MORGANITE.BO?p=MORGANITE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ABAN.BO,200,66.65 - 239.90,0.00 x 0,"107,762",1.69,0.00 x 0,72.60 - 74.40,-481.669,,14-09-15,N/A (N/A),4.246B,74.2,N/A,74.15,"56,624",http://finance.yahoo.com/quote/ABAN.BO?p=ABAN.BO,
KOKUYOCMLN.BO,55,88.50 - 156.75,0.00 x 0,"4,987",1.86,0.00 x 0,106.50 - 109.50,0.978,,29-06-11,N/A (N/A),10.733B,108.05,109.41,108.45,"1,516",http://finance.yahoo.com/quote/KOKUYOCMLN.BO?p=KOKUYOCMLN.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
BHARATSE.BO,42,93.10 - 245.90,0.00 x 0,"11,516",1.53,0.00 x 0,102.00 - 104.25,8.786,,17-09-18,1.00 (0.98%),3.208B,102.5,11.63,104,"7,476",http://finance.yahoo.com/quote/BHARATSE.BO?p=BHARATSE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
VENKYS.BO,3436,"1,788.00 - 4,711.25",0.00 x 0,"12,207",1.61,0.00 x 0,"2,305.00 - 2,352.10",139.959,2019-02-08 to 2019-02-12,06-09-18,8.00 (0.34%),32.667B,"2,336.00",16.57,"2,336.60","1,511",http://finance.yahoo.com/quote/VENKYS.BO?p=VENKYS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SUPERHOUSE.BO,269,107.15 - 180.50,0.00 x 0,"2,728",0.6,0.00 x 0,134.05 - 138.75,15.99,,11-09-18,1.00 (0.73%),1.525B,136.15,8.65,138.9,450,http://finance.yahoo.com/quote/SUPERHOUSE.BO?p=SUPERHOUSE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
TCPLPACK.BO,710,380.00 - 710.20,0.00 x 0,840,0.94,417.75 x 0,415.05 - 439.00,29.927,,23-08-18,3.70 (0.86%),3.802B,433.15,13.96,434.05,"1,677",http://finance.yahoo.com/quote/TCPLPACK.BO?p=TCPLPACK.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
BALMLAWRIE.BO,245,175.00 - 254.15,0.00 x 0,"8,980",0.55,0.00 x 0,195.00 - 200.00,14.493,,05-09-18,10.00 (5.01%),22.327B,200,13.51,198.5,"13,005",http://finance.yahoo.com/quote/BALMLAWRIE.BO?p=BALMLAWRIE.BO,
KOVAI.BO,740,"655.00 - 1,361.00",0.00 x 0,"1,150",-0.53,0.00 x 0,715.00 - 724.85,52.988,2019-02-01 to 2019-02-05,26-07-18,3.00 (0.42%),7.855B,719.95,13.55,720,19,http://finance.yahoo.com/quote/KOVAI.BO?p=KOVAI.BO,
ELDEHSG.BO,293,"925.00 - 2,694.00",0.00 x 0,652,2.34,0.00 x 0,"1,745.10 - 1,797.00",136.1,,19-09-18,12.50 (0.67%),3.432B,"1,752.05",12.82,"1,810.00",9,http://finance.yahoo.com/quote/ELDEHSG.BO?p=ELDEHSG.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
DCMSHRIRAM.BO,484,326.80 - 448.65,0.00 x 0,"8,919",0.43,0.00 x 0,340.50 - 351.40,40.228,,06-11-18,12.20 (3.40%),53.773B,349.75,8.58,349.75,"3,554",http://finance.yahoo.com/quote/DCMSHRIRAM.BO?p=DCMSHRIRAM.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
MAWANASUG.BO,42,30.10 - 74.00,0.00 x 0,"7,316",0.74,0.00 x 0,45.35 - 48.30,2.46,,19-01-06,N/A (N/A),1.791B,48.3,18.62,46.7,281,http://finance.yahoo.com/quote/MAWANASUG.BO?p=MAWANASUG.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
NILKAMAL.BO,1776,"1,347.00 - 2,133.30",0.00 x 0,"3,153",0.04,0.00 x 0,"1,347.00 - 1,393.70",82.74,,05-11-18,13.00 (0.90%),20.23B,"1,385.90",16.38,"1,365.40","1,678",http://finance.yahoo.com/quote/NILKAMAL.BO?p=NILKAMAL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
3MINDIA.BO,4017,"17,894.90 - 26,679.20",0.00 x 0,387,1.04,0.00 x 0,"20,811.00 - 21,000.00",309.101,2019-02-08 to 2019-02-12,N/A,N/A (N/A),236.057B,"20,823.90",67.79,"20,789.30",59,http://finance.yahoo.com/quote/3MINDIA.BO?p=3MINDIA.BO,
JCHAC.BO,1920.33,"1,505.00 - 2,750.00",0.00 x 0,"1,332",1.17,0.00 x 0,"1,789.95 - 1,805.00",33.113,2019-01-23 to 2019-01-28,19-07-18,1.50 (0.08%),49.08B,"1,805.00",54.51,"1,808.00",130,http://finance.yahoo.com/quote/JCHAC.BO?p=JCHAC.BO,
JMFINANCIL.BO,149.25,64.25 - 169.75,0.00 x 0,"124,158",1.13,0.00 x 0,86.10 - 88.50,7.962,,10-05-18,1.80 (2.05%),72.61B,88.5,10.86,87.3,"30,472",http://finance.yahoo.com/quote/JMFINANCIL.BO?p=JMFINANCIL.BO,
ADCINDIA.BO,310,172.10 - 258.90,0.00 x 0,"1,347",1.01,0.00 x 0,201.00 - 201.00,10.448,,06-11-18,24.00 (11.59%),924.6M,201,19.24,207.7,10,http://finance.yahoo.com/quote/ADCINDIA.BO?p=ADCINDIA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
PACIFICI.BO,147,107.20 - 174.85,0.00 x 0,87,-0.04,0.00 x 0,129.20 - 133.00,2.606,,N/A,N/A (N/A),179.75M,129.2,51.04,135.85,4,http://finance.yahoo.com/quote/PACIFICI.BO?p=PACIFICI.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
RAINBOWPAP.BO,81,0.9900 - 3.9000,0.00 x 0,"7,585",-0.41,0.00 x 0,1.1000 - 1.1500,-10.32,,16-09-15,N/A (N/A),122.15M,1.14,N/A,1.14,"8,421",http://finance.yahoo.com/quote/RAINBOWPAP.BO?p=RAINBOWPAP.BO,
APMIN.BO,58,33.00 - 70.80,0.00 x 0,"2,178",0.7,0.00 x 0,42.65 - 46.00,5.904,2018-11-13 to 2018-11-17,12-09-18,1.00 (2.28%),968.191M,45,7.59,45,"2,540",http://finance.yahoo.com/quote/APMIN.BO?p=APMIN.BO,
PRECWIRE.BO,160,185.10 - 345.00,0.00 x 0,"3,798",0.28,0.00 x 0,227.35 - 229.85,17.728,,16-11-18,4.00 (1.76%),5.304B,228,12.93,230,225,http://finance.yahoo.com/quote/PRECWIRE.BO?p=PRECWIRE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
FEL.BO,141,30.45 - 51.00,0.00 x 0,"59,546",0.75,0.00 x 0,35.30 - 36.75,0.132,,21-08-17,N/A (N/A),17.589B,36.75,270.83,36.55,"32,494",http://finance.yahoo.com/quote/FEL.BO?p=FEL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SCI.BO,80,39.55 - 91.40,0.00 x 0,"76,194",1.53,0.00 x 0,44.55 - 45.40,6.58,2019-02-08 to 2019-02-12,14-09-11,N/A (N/A),20.775B,45.25,6.78,45.2,"15,820",http://finance.yahoo.com/quote/SCI.BO?p=SCI.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
DREDGECORP.BO,350,286.60 - 789.95,0.00 x 0,"74,095",1.88,0.00 x 0,418.10 - 439.95,-29.181,,03-08-18,2.00 (0.45%),11.81B,439.95,N/A,437.4,"36,413",http://finance.yahoo.com/quote/DREDGECORP.BO?p=DREDGECORP.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
NFL.BO,132,32.10 - 74.70,0.00 x 0,"52,622",1.35,0.00 x 0,35.35 - 36.40,4.337,2019-02-13 to 2019-02-18,19-09-17,N/A (N/A),17.366B,36.4,8.16,35.55,"75,168",http://finance.yahoo.com/quote/NFL.BO?p=NFL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
PIIND.BO,884.57,"691.80 - 1,005.55",0.00 x 0,"8,708",-0.09,0.00 x 0,845.40 - 858.00,26.67,,09-11-18,5.00 (0.60%),117.803B,853.45,32,852.85,"3,630",http://finance.yahoo.com/quote/PIIND.BO?p=PIIND.BO,
PLASTIBLEN.BO,280,172.10 - 265.00,0.00 x 0,"4,387",-0.8,0.00 x 0,177.50 - 185.80,13.782,,02-08-18,2.50 (1.39%),4.679B,183,13.06,180.5,723,http://finance.yahoo.com/quote/PLASTIBLEN.BO?p=PLASTIBLEN.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
WATERBASE.BO,120,138.10 - 404.45,0.00 x 0,"86,641",1.99,0.00 x 0,158.80 - 163.40,7.883,,18-09-18,1.50 (0.93%),6.597B,162.8,20.2,159.9,"31,120",http://finance.yahoo.com/quote/WATERBASE.BO?p=WATERBASE.BO,
FLEXFO.BO,65,64.00 - 154.90,0.00 x 0,"2,181",1.51,0.00 x 0,70.80 - 72.00,6.978,2019-02-08 to 2019-02-12,03-08-17,N/A (N/A),891.42M,70.8,10.26,71.1,"1,052",http://finance.yahoo.com/quote/FLEXFO.BO?p=FLEXFO.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
APCOTEXIND.BO,658,440.00 - 668.75,0.00 x 0,541,1.2,0.00 x 0,517.05 - 526.00,22.382,,19-07-18,6.00 (1.15%),10.77B,526,23.2,521.5,704,http://finance.yahoo.com/quote/APCOTEXIND.BO?p=APCOTEXIND.BO,
FORTISMLR.BO,60,48.00 - 72.00,0.00 x 0,"6,647",0.73,0.00 x 0,53.35 - 55.45,1.77,,16-09-16,N/A (N/A),1.031B,55.45,31.07,55.15,"2,120",http://finance.yahoo.com/quote/FORTISMLR.BO?p=FORTISMLR.BO,
MASTEK.BO,670,366.00 - 643.90,0.00 x 0,"15,818",1.69,0.00 x 0,416.00 - 436.85,36.827,2018-06-20 to 2018-06-25,06-11-18,7.50 (1.75%),10.063B,431,11.44,428.9,"6,512",http://finance.yahoo.com/quote/MASTEK.BO?p=MASTEK.BO,
EIMCOELECO.BO,678,308.00 - 548.00,0.00 x 0,450,0.49,0.00 x 0,377.00 - 380.00,39.054,,23-07-18,5.00 (1.28%),2.179B,380,9.67,383.85,61,http://finance.yahoo.com/quote/EIMCOELECO.BO?p=EIMCOELECO.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ASHIANA.BO,267,112.30 - 206.80,0.00 x 0,"4,681",0.69,0.00 x 0,113.60 - 121.70,2.777,2019-02-13 to 2019-02-18,14-08-18,0.25 (0.21%),11.888B,119.9,41.83,118.4,"1,460",http://finance.yahoo.com/quote/ASHIANA.BO?p=ASHIANA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
EPCIN.BO,135,82.00 - 198.90,0.00 x 0,"15,204",1.17,0.00 x 0,106.00 - 109.95,3.24,2019-01-30 to 2019-02-04,23-07-18,0.50 (0.47%),2.976B,108.75,33.1,109.45,"13,376",http://finance.yahoo.com/quote/EPCIN.BO?p=EPCIN.BO,
SREINFRA.BO,132.5,25.40 - 102.70,0.00 x 0,"433,067",1.39,0.00 x 0,33.35 - 35.20,9.608,,12-07-18,0.50 (1.49%),16.879B,33.9,3.49,33.4,"536,509",http://finance.yahoo.com/quote/SREINFRA.BO?p=SREINFRA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
MAZDALTD.BO,390,270.90 - 525.00,0.00 x 0,"1,014",0.63,0.00 x 0,279.00 - 286.60,22.281,,14-08-18,8.10 (2.77%),1.195B,286.6,12.59,293.5,590,http://finance.yahoo.com/quote/MAZDALTD.BO?p=MAZDALTD.BO,
VICEROY.BO,56,4.2500 - 20.5000,0.00 x 0,"12,395",1.61,0.00 x 0,4.2500 - 4.6000,-73.157,2019-02-13 to 2019-02-18,N/A,N/A (N/A),187.855M,4.4,N/A,4.45,"12,083",http://finance.yahoo.com/quote/VICEROY.BO?p=VICEROY.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
MENONBE.BO,48,70.00 - 127.05,0.00 x 0,"5,439",0.16,0.00 x 0,84.00 - 86.65,4.47,,31-10-18,2.25 (2.64%),4.794B,84.5,19.14,84.9,"1,101",http://finance.yahoo.com/quote/MENONBE.BO?p=MENONBE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SIMPLEXINF.BO,399.6,182.30 - 630.00,0.00 x 0,"1,264",0.79,0.00 x 0,183.00 - 190.95,22.81,,17-09-18,0.50 (0.26%),10.593B,188.5,8.21,189.5,364,http://finance.yahoo.com/quote/SIMPLEXINF.BO?p=SIMPLEXINF.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
MAGMA.BO,170.44,94.45 - 193.50,0.00 x 0,"16,480",0.54,0.00 x 0,104.00 - 108.00,10.353,,25-07-18,0.80 (0.74%),28.707B,104.7,10.29,105.05,"3,667",http://finance.yahoo.com/quote/MAGMA.BO?p=MAGMA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
KINGFA.BO,37,"550.20 - 1,299.95",0.00 x 0,816,2.62,0.00 x 0,760.00 - 780.00,14.382,,22-09-11,N/A (N/A),9.324B,760.55,53.53,767.8,509,http://finance.yahoo.com/quote/KINGFA.BO?p=KINGFA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
POLYPLEX.BO,286,408.05 - 667.75,0.00 x 0,"5,211",0.49,0.00 x 0,507.85 - 510.95,81.173,,27-11-18,20.00 (3.98%),16.314B,510,6.28,510.9,208,http://finance.yahoo.com/quote/POLYPLEX.BO?p=POLYPLEX.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ACRYSIL.BO,800,84.30 - 137.00,0.00 x 0,"26,393",0.39,0.00 x 0,124.00 - 130.45,5.498,2019-02-11 to 2019-02-15,18-09-18,1.00 (0.84%),3.357B,128,23.54,129.35,"58,792",http://finance.yahoo.com/quote/ACRYSIL.BO?p=ACRYSIL.BO,
KABRAEXTRU.BO,94,61.95 - 135.00,0.00 x 0,"5,487",1.36,0.00 x 0,73.00 - 75.50,6.268,,02-08-18,2.00 (2.72%),2.334B,75.5,11.67,75,"2,033",http://finance.yahoo.com/quote/KABRAEXTRU.BO?p=KABRAEXTRU.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
IOLCP.BO,76,70.05 - 216.00,0.00 x 0,"82,398",1.92,0.00 x 0,203.90 - 216.00,13.001,2019-02-11 to 2019-02-15,N/A,N/A (N/A),11.946B,208,16.35,208.3,"143,885",http://finance.yahoo.com/quote/IOLCP.BO?p=IOLCP.BO,
KESARPE.BO,46,9.81 - 53.80,0.00 x 0,"67,421",0.66,0.00 x 0,10.81 - 11.23,1.738,2019-02-13 to 2019-02-18,23-09-15,N/A (N/A),1.054B,11.2,6.27,10.92,"19,306",http://finance.yahoo.com/quote/KESARPE.BO?p=KESARPE.BO,
VINATIORGA.BO,1504.8,"760.05 - 1,731.35",0.00 x 0,"6,408",0.64,0.00 x 0,"1,579.30 - 1,610.00",41.412,,18-07-18,4.50 (0.28%),81.943B,"1,602.00",38.5,"1,594.00",962,http://finance.yahoo.com/quote/VINATIORGA.BO?p=VINATIORGA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
AARTIIND.BO,1553,"1,002.10 - 1,589.20",0.00 x 0,"7,702",0.1,0.00 x 0,"1,499.00 - 1,550.95",40.954,,11-09-18,1.00 (0.06%),125.97B,"1,527.00",37.83,"1,527.00","4,756",http://finance.yahoo.com/quote/AARTIIND.BO?p=AARTIIND.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
GAEL.BO,360,172.00 - 309.85,0.00 x 0,"9,547",1.22,0.00 x 0,213.00 - 223.85,19.862,2019-02-04 to 2019-02-08,19-07-18,0.90 (0.41%),24.935B,223,10.95,223.35,"3,227",http://finance.yahoo.com/quote/GAEL.BO?p=GAEL.BO,
RCF.BO,68.5,54.80 - 101.70,0.00 x 0,"306,905",1.13,0.00 x 0,64.40 - 65.40,1.429,2019-02-08 to 2019-02-12,18-09-18,0.60 (0.92%),35.694B,65.1,45.28,64.95,"177,797",http://finance.yahoo.com/quote/RCF.BO?p=RCF.BO,
KOPRAN.BO,74,32.70 - 80.25,0.00 x 0,"17,690",2.23,0.00 x 0,40.40 - 42.20,4.715,2018-12-12 to 2018-12-17,11-09-00,N/A (N/A),1.799B,41,8.82,41.25,"28,080",http://finance.yahoo.com/quote/KOPRAN.BO?p=KOPRAN.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
INDOBORAX.BO,345,391.60 - 809.00,0.00 x 0,"1,824",0.27,0.00 x 0,462.00 - 491.20,41.769,,14-08-18,1.50 (0.31%),1.497B,491.2,11.17,489.55,"3,457",http://finance.yahoo.com/quote/INDOBORAX.BO?p=INDOBORAX.BO,
AARTIDRUGS.BO,788.33,495.00 - 735.85,0.00 x 0,"1,254",0.25,0.00 x 0,599.05 - 615.05,37.863,,02-08-18,1.00 (0.17%),14.205B,615.05,15.91,606.85,692,http://finance.yahoo.com/quote/AARTIDRUGS.BO?p=AARTIDRUGS.BO,
BODALCHEM.BO,168,95.00 - 165.65,0.00 x 0,"19,305",1.26,0.00 x 0,112.00 - 113.70,12.604,,06-09-18,0.80 (0.68%),13.722B,112.75,8.91,113.45,"7,560",http://finance.yahoo.com/quote/BODALCHEM.BO?p=BODALCHEM.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
VIMTALABS.BO,128,171.90 - 341.00,0.00 x 0,"5,155",1.78,0.00 x 0,276.95 - 292.65,11.06,,14-08-18,2.00 (0.68%),6.21B,281.85,25.4,285.15,"4,097",http://finance.yahoo.com/quote/VIMTALABS.BO?p=VIMTALABS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
MARKSANS.BO,31,23.55 - 46.15,0.00 x 0,"175,809",2.47,0.00 x 0,27.25 - 28.00,1.32,,19-09-18,0.05 (0.18%),11.215B,28,20.76,27.95,"95,373",http://finance.yahoo.com/quote/MARKSANS.BO?p=MARKSANS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
RIDDHI.BO,350,447.75 - 953.00,0.00 x 0,340,0.67,0.00 x 0,469.90 - 470.00,26.59,2019-02-08 to 2019-02-12,14-09-17,N/A (N/A),3.353B,470,17.67,470,100,http://finance.yahoo.com/quote/RIDDHI.BO?p=RIDDHI.BO,
IPCALAB.BO,835.8,522.15 - 823.50,0.00 x 0,"24,425",0.81,0.00 x 0,765.00 - 783.70,18.97,2019-02-05 to 2019-02-09,02-08-18,1.00 (0.13%),97.322B,781.2,40.61,786.95,"3,474",http://finance.yahoo.com/quote/IPCALAB.BO?p=IPCALAB.BO,
KILITCH.BO,47,71.10 - 231.50,0.00 x 0,"24,935",-0.02,0.00 x 0,217.00 - 227.45,3.66,2019-02-13 to 2019-02-18,18-09-18,0.50 (0.22%),3.364B,221.05,59.86,220.05,"22,179",http://finance.yahoo.com/quote/KILITCH.BO?p=KILITCH.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
CORALAB.BO,480,295.20 - 967.00,0.00 x 0,930,-0.05,0.00 x 0,340.00 - 375.00,37.458,2019-01-30 to 2019-02-04,18-09-18,2.00 (0.54%),1.225B,371.25,9.16,373,"7,152",http://finance.yahoo.com/quote/CORALAB.BO?p=CORALAB.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SUKHJITS.BO,194,389.50 - 576.00,0.00 x 0,"1,339",1.74,0.00 x 0,456.10 - 475.00,30.719,,02-08-18,6.50 (1.41%),3.47B,464,15.3,464.25,"3,399",http://finance.yahoo.com/quote/SUKHJITS.BO?p=SUKHJITS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
NEULANDLAB.BO,703,431.45 - 938.50,0.00 x 0,"2,193",0.39,0.00 x 0,500.35 - 519.15,11.784,,04-08-16,N/A (N/A),6.6B,503.95,43.66,501.75,"1,003",http://finance.yahoo.com/quote/NEULANDLAB.BO?p=NEULANDLAB.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
PODARPIGQ.BO,133,167.10 - 326.00,0.00 x 0,650,0.7,0.00 x 0,182.00 - 188.00,15.316,,11-09-18,3.50 (1.90%),1.954B,185,12.02,185.05,"1,125",http://finance.yahoo.com/quote/PODARPIGQ.BO?p=PODARPIGQ.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ASHOKALC.BO,172,55.65 - 125.00,0.00 x 0,"4,249",0.72,0.00 x 0,59.40 - 66.00,6.295,,14-09-18,1.00 (1.67%),276.02M,66,9.53,61,"2,955",http://finance.yahoo.com/quote/ASHOKALC.BO?p=ASHOKALC.BO,
AKSCHEM.BO,716,419.00 - 768.00,0.00 x 0,306,-0.42,0.00 x 0,427.00 - 437.35,34.276,2019-01-23 to 2019-01-28,19-09-18,3.50 (0.78%),3.531B,430,12.56,428,"1,505",http://finance.yahoo.com/quote/AKSCHEM.BO?p=AKSCHEM.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
NATCAPSUQ.BO,84,65.80 - 145.60,0.00 x 0,284,0.96,0.00 x 0,78.35 - 79.75,3.342,,12-09-18,1.00 (1.21%),493.63M,79.75,23.7,74.75,102,http://finance.yahoo.com/quote/NATCAPSUQ.BO?p=NATCAPSUQ.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SOTL.BO,782,"873.50 - 1,625.00",0.00 x 0,843,0.1,0.00 x 0,960.00 - 991.85,78.887,,19-09-18,2.50 (0.24%),14.046B,982.05,12.19,"1,030.00",488,http://finance.yahoo.com/quote/SOTL.BO?p=SOTL.BO,
HESTERBIO.BO,1620,"1,039.95 - 1,825.00",0.00 x 0,187,1.45,0.00 x 0,"1,124.00 - 1,160.05",30.118,,09-11-18,14.00 (1.22%),9.788B,"1,124.00",38.2,"1,140.00",727,http://finance.yahoo.com/quote/HESTERBIO.BO?p=HESTERBIO.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
BASANTGL.BO,12,4.4600 - 8.6900,0.00 x 0,"32,215",1.47,0.00 x 0,4.5700 - 4.8200,0.699,,24-09-18,0.05 (1.08%),419.605M,4.82,6.62,4.63,"26,247",http://finance.yahoo.com/quote/BASANTGL.BO?p=BASANTGL.BO,
